"symbol","entrez","entrez_mouse","symbol_mouse"
"PLEKHH3","79990","217198","Plekhh3"
"PLEKHJ1","55111","78670","Plekhj1"
"PLEKHM1","9842","353047","Plekhm1"
"PLEKHM2","23207","69582","Plekhm2"
"PLEKHM3","389072","241075","Plekhm3"
"PLEKHN1","84069","231002","Plekhn1"
"PLEKHO1","51177","67220","Plekho1"
"PLEKHO2","80301","102595","Plekho2"
"PLEKHS1","79949","226245","Plekhs1"
"PLET1","349633","76509","Plet1"
"PLG","5340","18815","Plg"
"PLGRKT","55848","67759","Plgrkt"
"PLIN1","5346","103968","Plin1"
"PLIN2","123","11520","Plin2"
"PLIN3","10226","66905","Plin3"
"PLIN4","729359","57435","Plin4"
"PLIN5","440503","66968","Plin5"
"PLK1","5347","18817","Plk1"
"PLK2","10769","20620","Plk2"
"PLK3","1263","12795","Plk3"
"PLK4","10733","20873","Plk4"
"PLK5","126520","216166","Plk5"
"PLLP","51090","67801","Pllp"
"PLN","5350","18821","Pln"
"PLOD1","5351","18822","Plod1"
"PLOD2","5352","26432","Plod2"
"PLOD3","8985","26433","Plod3"
"PLP1","5354","18823","Plp1"
"PLP2","5355","18824","Plp2"
"PLPBP","11212","114863","Plpbp"
"PLPP1","8611","19012","Plpp1"
"PLPP2","8612","50784","Plpp2"
"PLPP3","8613","67916","Plpp3"
"PLPP4","196051","381925","Plpp4"
"PLPP5","84513","71910","Plpp5"
"PLPP6","403313","74411","Plpp6"
"PLPP7","84814","227721","Plpp7"
"PLPPR1","54886","272031","Plppr1"
"PLPPR2","64748","235044","Plppr2"
"PLPPR3","79948","216152","Plppr3"
"PLPPR4","9890","229791","Plppr4"
"PLPPR5","163404","75769","Plppr5"
"PLRG1","5356","53317","Plrg1"
"PLS1","5357","102502","Pls1"
"PLS3","5358","102866","Pls3"
"PLSCR1","5359","22038","Plscr1"
"PLSCR1","5359","78459","1700057G04Rik"
"PLSCR1","5359","18828","Plscr2"
"PLSCR3","57048","70310","Plscr3"
"PLSCR4","57088","235527","Plscr4"
"PLSCR5","389158","100504689","Plscr5"
"PLTP","5360","18830","Pltp"
"PLVAP","83483","84094","Plvap"
"PLXDC1","57125","72324","Plxdc1"
"PLXDC2","84898","67448","Plxdc2"
"PLXNA1","5361","18844","Plxna1"
"PLXNA2","5362","18845","Plxna2"
"PLXNA3","55558","18846","Plxna3"
"PLXNA4","91584","243743","Plxna4"
"PLXNB1","5364","235611","Plxnb1"
"PLXNB2","23654","140570","Plxnb2"
"PLXNB3","5365","140571","Plxnb3"
"PLXNC1","10154","54712","Plxnc1"
"PLXND1","23129","67784","Plxnd1"
"PM20D1","148811","212933","Pm20d1"
"PM20D2","135293","242377","Pm20d2"
"PMAIP1","5366","58801","Pmaip1"
"PMCH","5367","110312","Pmch"
"PMEL","6490","20431","Pmel"
"PMEPA1","56937","65112","Pmepa1"
"PMFBP1","83449","56523","Pmfbp1"
"PML","5371","18854","Pml"
"PMM1","5372","29858","Pmm1"
"PMM2","5373","54128","Pmm2"
"PMP2","5375","18857","Pmp2"
"PMP22","5376","18858","Pmp22"
"PMPCA","23203","66865","Pmpca"
"PMPCB","9512","73078","Pmpcb"
"PMS1","5378","227099","Pms1"
"PMS2","5395","18861","Pms2"
"PMVK","10654","68603","Pmvk"
"PNCK","139728","93843","Pnck"
"PNISR","25957","66625","Pnisr"
"PNKD","25953","56695","Pnkd"
"PNKP","11284","59047","Pnkp"
"PNLDC1","154197","240023","Pnldc1"
"PNLIP","5406","69060","Pnlip"
"PNLIPRP1","5407","18946","Pnliprp1"
"PNLIPRP2","5408","18947","Pnliprp2"
"PNMA1","9240","70481","Pnma1"
"PNMA2","10687","239157","Pnma2"
"PNMA3","29944","245468","Pnma3"
"PNMA5","114824","385377","Pnma5"
"PNMA8A","55228","71691","Pnmal1"
"PNMA8B","57469","434128","Pnmal2"
"PNMA8C","110806277","105247240","Gm42372"
"PNMT","5409","18948","Pnmt"
"PNN","5411","18949","Pnn"
"PNO1","56902","66249","Pno1"
"PNOC","5368","18155","Pnoc"
"PNP","4860","18950","Pnp"
"PNP","4860","667034","Pnp2"
"PNPLA1","285848","433091","Pnpla1"
"PNPLA2","57104","66853","Pnpla2"
"PNPLA3","80339","116939","Pnpla3"
"PNPLA5","150379","75772","Pnpla5"
"PNPLA6","10908","50767","Pnpla6"
"PNPLA7","375775","241274","Pnpla7"
"PNPLA8","50640","67452","Pnpla8"
"PNPO","55163","103711","Pnpo"
"PNPT1","87178","71701","Pnpt1"
"PNRC1","10957","108767","Pnrc1"
"PNRC2","55629","52830","Pnrc2"
"POC1A","25886","70235","Poc1a"
"POC1B","282809","382406","Poc1b"
"POC5","134359","67463","Poc5"
"PODN","127435","242608","Podn"
"PODNL1","79883","244550","Podnl1"
"PODXL","5420","27205","Podxl"
"PODXL2","50512","319655","Podxl2"
"POF1B","79983","69693","Pof1b"
"POFUT1","23509","140484","Pofut1"
"POFUT2","23275","80294","Pofut2"
"POGK","57645","71592","Pogk"
"POGLUT1","56983","224143","Poglut1"
"POGLUT2","79070","72050","Poglut2"
"POGLUT3","143888","68304","Poglut3"
"POGZ","23126","229584","Pogz"
"POLA1","5422","18968","Pola1"
"POLA2","23649","18969","Pola2"
"POLB","5423","18970","Polb"
"POLD1","5424","18971","Pold1"
"POLD2","5425","18972","Pold2"
"POLD3","10714","67967","Pold3"
"POLD4","57804","69745","Pold4"
"POLDIP2","26073","67811","Poldip2"
"POLDIP3","84271","73826","Poldip3"
"POLE","5426","18973","Pole"
"POLE2","5427","18974","Pole2"
"POLE3","54107","59001","Pole3"
"POLE4","56655","66979","Pole4"
"POLG","5428","18975","Polg"
"POLG2","11232","50776","Polg2"
"POLH","5429","80905","Polh"
"POLI","11201","26447","Poli"
"POLK","51426","27015","Polk"
"POLL","27343","56626","Poll"
"POLM","27434","54125","Polm"
"POLN","353497","272158","Poln"
"POLQ","10721","77782","Polq"
"POLR1A","25885","20019","Polr1a"
"POLR1B","84172","20017","Polr1b"
"POLR1C","9533","20016","Polr1c"
"POLR1D","51082","20018","Polr1d"
"POLR1E","64425","64424","Polr1e"
"POLR1F","221830","28071","Polr1f"
"POLR1G","10849","70333","Cd3eap"
"POLR1H","30834","66136","Polr1h"
"POLR2A","5430","20020","Polr2a"
"POLR2B","5431","231329","Polr2b"
"POLR2C","5432","20021","Polr2c"
"POLR2D","5433","69241","Polr2d"
"POLR2E","5434","66420","Polr2e"
"POLR2F","5435","69833","Polr2f"
"POLR2G","5436","67710","Polr2g"
"POLR2H","5437","245841","Polr2h"
"POLR2I","5438","69920","Polr2i"
"POLR2K","5440","17749","Polr2k"
"POLR2L","5441","66491","Polr2l"
"POLR2M","81488","28015","Polr2m"
"POLR3A","11128","218832","Polr3a"
"POLR3B","55703","70428","Polr3b"
"POLR3C","10623","74414","Polr3c"
"POLR3D","661","67065","Polr3d"
"POLR3E","55718","26939","Polr3e"
"POLR3F","10621","70408","Polr3f"
"POLR3G","10622","67486","Polr3g"
"POLR3GL","84265","69870","Polr3gl"
"POLR3H","171568","78929","Polr3h"
"POLR3K","51728","67005","Polr3k"
"POLRMT","5442","216151","Polrmt"
"POM121L12","285877","432536","Pom121l12"
"POM121L2","94026","195236","Pom121l2"
"POMC","5443","18976","Pomc"
"POMGNT2","84892","215494","Pomgnt2"
"POMK","84197","74653","Pomk"
"POMP","51371","66537","Pomp"
"POMT1","10585","99011","Pomt1"
"POMT2","29954","217734","Pomt2"
"PON1","5444","18979","Pon1"
"PON2","5445","330260","Pon2"
"PON3","5446","269823","Pon3"
"POP1","10940","67724","Pop1"
"POP4","10775","66161","Pop4"
"POP5","51367","117109","Pop5"
"POP7","10248","74097","Pop7"
"POPDC2","64091","64082","Popdc2"
"POPDC3","64208","78977","Popdc3"
"POR","5447","18984","Por"
"PORCN","64840","53627","Porcn"
"POSTN","10631","50706","Postn"
"POT1","25913","101185","Pot1a"
"POT1","25913","72836","Pot1b"
"POTEA","340441","100040599","Gm15319"
"POTEA","340441","626415","4930467E23Rik"
"POTEA","340441","670593","Gm9495"
"POTEA","340441","67575","A26c3"
"POTEA","340441","78672","Gm31371"
"POTEA","340441","622251","A26c2"
"POTEA","340441","665578","Gm7697"
"POTEA","340441","100861668","Gm21119"
"POU1F1","5449","18736","Pou1f1"
"POU2AF1","5450","18985","Pou2af1"
"POU2F1","5451","18986","Pou2f1"
"POU2F2","5452","18987","Pou2f2"
"POU2F3","25833","18988","Pou2f3"
"POU3F1","5453","18991","Pou3f1"
"POU3F2","5454","18992","Pou3f2"
"POU3F3","5455","18993","Pou3f3"
"POU3F4","5456","18994","Pou3f4"
"POU4F1","5457","18996","Pou4f1"
"POU4F2","5458","18997","Pou4f2"
"POU4F3","5459","18998","Pou4f3"
"POU5F2","134187","75507","Pou5f2"
"POU6F1","5463","19009","Pou6f1"
"POU6F2","11281","218030","Pou6f2"
"PP2D1","151649","110332","Pp2d1"
"PPA1","5464","67895","Ppa1"
"PPA2","27068","74776","Ppa2"
"PPARA","5465","19013","Ppara"
"PPARG","5468","19016","Pparg"
"PPARGC1A","10891","19017","Ppargc1a"
"PPARGC1B","133522","170826","Ppargc1b"
"PPAT","5471","231327","Ppat"
"PPBP","5473","57349","Ppbp"
"PPCDC","60490","66812","Ppcdc"
"PPCS","79717","106564","Ppcs"
"PPDPF","79144","66496","Ppdpf"
"PPEF1","5475","237178","Ppef1"
"PPEF2","5470","19023","Ppef2"
"PPFIA1","8500","233977","Ppfia1"
"PPFIA2","8499","327814","Ppfia2"
"PPFIA3","8541","76787","Ppfia3"
"PPFIA4","8497","68507","Ppfia4"
"PPFIBP1","8496","67533","Ppfibp1"
"PPFIBP2","8495","19024","Ppfibp2"
"PPHLN1","51535","223828","Pphln1"
"PPIA","5478","268373","Ppia"
"PPIB","5479","19035","Ppib"
"PPIC","5480","19038","Ppic"
"PPID","5481","67738","Ppid"
"PPIE","10450","56031","Ppie"
"PPIF","10105","105675","Ppif"
"PPIG","9360","228005","Ppig"
"PPIH","10465","66101","Ppih"
"PPIL1","51645","68816","Ppil1"
"PPIL2","23759","66053","Ppil2"
"PPIL3","53938","70225","Ppil3"
"PPIL4","85313","67418","Ppil4"
"PPIL6","285755","73075","Ppil6"
"PPIP5K1","9677","327655","Ppip5k1"
"PPIP5K2","23262","227399","Ppip5k2"
"PPL","5493","19041","Ppl"
"PPM1A","5494","19042","Ppm1a"
"PPM1B","5495","19043","Ppm1b"
"PPM1D","8493","53892","Ppm1d"
"PPM1E","22843","320472","Ppm1e"
"PPM1F","9647","68606","Ppm1f"
"PPM1G","5496","14208","Ppm1g"
"PPM1H","57460","319468","Ppm1h"
"PPM1J","333926","71887","Ppm1j"
"PPM1K","152926","243382","Ppm1k"
"PPM1L","151742","242083","Ppm1l"
"PPM1M","132160","67905","Ppm1m"
"PPM1N","147699","232941","Ppm1n"
"PPME1","51400","72590","Ppme1"
"PPOX","5498","19044","Ppox"
"PPP1CA","5499","19045","Ppp1ca"
"PPP1CB","5500","19046","Ppp1cb"
"PPP1CC","5501","434233","Ppp1ccb"
"PPP1R10","5514","52040","Ppp1r10"
"PPP1R11","6992","76497","Ppp1r11"
"PPP1R12A","4659","17931","Ppp1r12a"
"PPP1R12B","4660","329251","Ppp1r12b"
"PPP1R12C","54776","232807","Ppp1r12c"
"PPP1R13B","23368","21981","Ppp1r13b"
"PPP1R13L","10848","333654","Ppp1r13l"
"PPP1R14A","94274","68458","Ppp1r14a"
"PPP1R14B","26472","18938","Ppp1r14b"
"PPP1R14B","26472","66755","Ppp1r14bl"
"PPP1R14C","81706","76142","Ppp1r14c"
"PPP1R14D","54866","72112","Ppp1r14d"
"PPP1R15A","23645","17872","Ppp1r15a"
"PPP1R15B","84919","108954","Ppp1r15b"
"PPP1R16A","84988","73062","Ppp1r16a"
"PPP1R16B","26051","228852","Ppp1r16b"
"PPP1R17","10842","19051","Ppp1r17"
"PPP1R1A","5502","58200","Ppp1r1a"
"PPP1R1B","84152","19049","Ppp1r1b"
"PPP1R1C","151242","75276","Ppp1r1c"
"PPP1R21","129285","73825","Ppp1r21"
"PPP1R26","9858","241289","Ppp1r26"
"PPP1R27","116729","68701","Ppp1r27"
"PPP1R32","220004","67752","Ppp1r32"
"PPP1R35","221908","69871","Ppp1r35"
"PPP1R36","145376","210762","Ppp1r36"
"PPP1R37","284352","232947","Ppp1r37"
"PPP1R3A","5506","140491","Ppp1r3a"
"PPP1R3B","79660","244416","Ppp1r3b"
"PPP1R3C","5507","53412","Ppp1r3c"
"PPP1R3D","5509","228966","Ppp1r3d"
"PPP1R3E","90673","105651","Ppp1r3e"
"PPP1R3F","89801","54646","Ppp1r3f"
"PPP1R3G","648791","76487","Ppp1r3g"
"PPP1R42","286187","69312","Ppp1r42"
"PPP1R7","5510","66385","Ppp1r7"
"PPP1R8","5511","100336","Ppp1r8"
"PPP1R9A","55607","243725","Ppp1r9a"
"PPP1R9B","84687","217124","Ppp1r9b"
"PPP2CA","5515","19052","Ppp2ca"
"PPP2CB","5516","19053","Ppp2cb"
"PPP2R1A","5518","51792","Ppp2r1a"
"PPP2R1B","5519","73699","Ppp2r1b"
"PPP2R2A","5520","71978","Ppp2r2a"
"PPP2R2B","5521","72930","Ppp2r2b"
"PPP2R2C","5522","269643","Ppp2r2c"
"PPP2R2D","55844","52432","Ppp2r2d"
"PPP2R3A","5523","235542","Ppp2r3a"
"PPP2R3C","55012","59032","Ppp2r3c"
"PPP2R5A","5525","226849","Ppp2r5a"
"PPP2R5B","5526","225849","Ppp2r5b"
"PPP2R5C","5527","26931","Ppp2r5c"
"PPP2R5D","5528","21770","Ppp2r5d"
"PPP2R5E","5529","26932","Ppp2r5e"
"PPP3CA","5530","19055","Ppp3ca"
"PPP3CB","5532","19056","Ppp3cb"
"PPP3CC","5533","19057","Ppp3cc"
"PPP3R1","5534","19058","Ppp3r1"
"PPP3R2","5535","19059","Ppp3r2"
"PPP4C","5531","56420","Ppp4c"
"PPP4R1","9989","70351","Ppp4r1"
"PPP4R2","151987","232314","Ppp4r2"
"PPP4R3A","55671","68734","Ppp4r3a"
"PPP4R3B","57223","104570","Ppp4r3b"
"PPP4R3C","139420","245509","4932429P05Rik"
"PPP4R3C","139420","245511","4930415L06Rik"
"PPP4R4","57718","74521","Ppp4r4"
"PPP5C","5536","19060","Ppp5c"
"PPP6C","5537","67857","Ppp6c"
"PPP6R1","22870","243819","Ppp6r1"
"PPP6R2","9701","71474","Ppp6r2"
"PPP6R3","55291","52036","Ppp6r3"
"PPRC1","23082","226169","Pprc1"
"PPT1","5538","19063","Ppt1"
"PPT2","9374","54397","Ppt2"
"PPTC7","160760","320717","Pptc7"
"PPWD1","23398","238831","Ppwd1"
"PPY","5539","19064","Ppy"
"PQBP1","10084","54633","Pqbp1"
"PRADC1","84279","73327","Pradc1"
"PRAF2","11230","54637","Praf2"
"PRAG1","157285","244418","Prag1"
"PRAM1","84106","378460","Pram1"
"PRAP1","118471","22264","Prap1"
"PRC1","9055","233406","Prc1"
"PRCC","5546","94315","Prcc"
"PRCP","5547","72461","Prcp"
"PRDM1","639","12142","Prdm1"
"PRDM10","56980","382066","Prdm10"
"PRDM11","56981","100042784","Prdm11"
"PRDM12","59335","381359","Prdm12"
"PRDM13","59336","230025","Prdm13"
"PRDM14","63978","383491","Prdm14"
"PRDM15","63977","114604","Prdm15"
"PRDM16","63976","70673","Prdm16"
"PRDM2","7799","110593","Prdm2"
"PRDM4","11108","72843","Prdm4"
"PRDM5","11107","70779","Prdm5"
"PRDM6","93166","225518","Prdm6"
"PRDM8","56978","77630","Prdm8"
"PRDX1","5052","18477","Prdx1"
"PRDX2","7001","21672","Prdx2"
"PRDX3","10935","11757","Prdx3"
"PRDX4","10549","53381","Prdx4"
"PRDX5","25824","54683","Prdx5"
"PRDX6","9588","11758","Prdx6"
"PRDX6","9588","320769","Prdx6b"
"PREB","10113","50907","Preb"
"PRELID1","27166","66494","Prelid1"
"PRELID2","153768","77619","Prelid2"
"PRELID3A","10650","225655","Prelid3a"
"PRELID3B","51012","66390","Prelid3b"
"PRELP","5549","116847","Prelp"
"PREP","5550","19072","Prep"
"PREPL","9581","213760","Prepl"
"PREX1","57580","277360","Prex1"
"PREX2","80243","109294","Prex2"
"PRF1","5551","18646","Prf1"
"PRG2","5553","19074","Prg2"
"PRG3","10394","53856","Prg3"
"PRG4","10216","96875","Prg4"
"PRICKLE1","144165","106042","Prickle1"
"PRICKLE2","166336","243548","Prickle2"
"PRICKLE3","4007","54630","Prickle3"
"PRICKLE4","29964","381104","Prickle4"
"PRIM1","5557","19075","Prim1"
"PRIM2","5558","19076","Prim2"
"PRIMA1","145270","170952","Prima1"
"PRIMPOL","201973","408022","Primpol"
"PRKAA1","5562","105787","Prkaa1"
"PRKAA2","5563","108079","Prkaa2"
"PRKAB1","5564","19079","Prkab1"
"PRKAB2","5565","108097","Prkab2"
"PRKACA","5566","18747","Prkaca"
"PRKACB","5567","18749","Prkacb"
"PRKAG1","5571","19082","Prkag1"
"PRKAG2","51422","108099","Prkag2"
"PRKAG3","53632","241113","Prkag3"
"PRKAR1A","5573","19084","Prkar1a"
"PRKAR1B","5575","19085","Prkar1b"
"PRKAR2A","5576","19087","Prkar2a"
"PRKAR2B","5577","19088","Prkar2b"
"PRKCA","5578","18750","Prkca"
"PRKCB","5579","18751","Prkcb"
"PRKCD","5580","18753","Prkcd"
"PRKCE","5581","18754","Prkce"
"PRKCG","5582","18752","Prkcg"
"PRKCH","5583","18755","Prkch"
"PRKCI","5584","18759","Prkci"
"PRKCQ","5588","18761","Prkcq"
"PRKCSH","5589","19089","Prkcsh"
"PRKCZ","5590","18762","Prkcz"
"PRKD1","5587","18760","Prkd1"
"PRKD2","25865","101540","Prkd2"
"PRKD3","23683","75292","Prkd3"
"PRKDC","5591","19090","Prkdc"
"PRKG1","5592","19091","Prkg1"
"PRKG2","5593","19092","Prkg2"
"PRKN","5071","50873","Prkn"
"PRKRA","8575","23992","Prkra"
"PRKRIP1","79706","66801","Prkrip1"
"PRKX","5613","19108","Prkx"
"PRL","5617","19109","Prl"
"PRL","5617","27372","Prl3c1"
"PRL","5617","18775","Prl3d1"
"PRL","5617","13529","Prl8a2"
"PRL","5617","215029","Prl3d3"
"PRL","5617","66392","Prl2b1"
"PRL","5617","18814","Prl7d1"
"PRL","5617","19112","Prl8a6"
"PRL","5617","666317","Prl2c1"
"PRL","5617","67310","Prl8a9"
"PRL","5617","19111","Prl6a1"
"PRL","5617","107849","Prl2c5"
"PRL","5617","18776","Prl3b1"
"PRL","5617","67000","Prl3a1"
"PRL","5617","67505","Prl7c1"
"PRL","5617","18811","Prl2c2"
"PRL","5617","56635","Prl2a1"
"PRL","5617","74188","Prl8a8"
"PRL","5617","19114","Prl7a2"
"PRL","5617","75596","Prl7b1"
"PRL","5617","73244","Prl8a1"
"PRL","5617","19113","Prl7a1"
"PRL","5617","19110","Prl4a1"
"PRL","5617","215028","Prl3d2"
"PRL","5617","28078","Prl5a1"
"PRLH","51052","623503","Prlh"
"PRLHR","2834","226278","Prlhr"
"PRLR","5618","19116","Prlr"
"PRM2","5620","19119","Prm2"
"PRM3","58531","19120","Prm3"
"PRMT1","3276","15469","Prmt1"
"PRMT2","3275","15468","Prmt2"
"PRMT3","10196","71974","Prmt3"
"PRMT5","10419","27374","Prmt5"
"PRMT6","55170","99890","Prmt6"
"PRMT7","54496","214572","Prmt7"
"PRMT8","56341","381813","Prmt8"
"PRMT9","90826","102182","Prmt9"
"PRND","23627","26434","Prnd"
"PRND","23627","111368","Prn"
"PRNP","5621","19122","Prnp"
"PROB1","389333","381148","Prob1"
"PROC","5624","19123","Proc"
"PROCA1","147011","216974","Proca1"
"PROCR","10544","19124","Procr"
"PRODH2","58510","56189","Prodh2"
"PROK1","84432","246691","Prok1"
"PROK2","60675","50501","Prok2"
"PROKR1","10887","58182","Prokr1"
"PROKR2","128674","246313","Prokr2"
"PROM1","8842","19126","Prom1"
"PROM2","150696","192212","Prom2"
"PROP1","5626","19127","Prop1"
"PRORP","9692","66132","Prorp"
"PROS1","5627","19128","Pros1"
"PROSER1","80209","212127","Proser1"
"PROSER2","254427","227545","Proser2"
"PROSER3","148137","333193","Proser3"
"PROX1","5629","19130","Prox1"
"PROX2","283571","73422","Prox2"
"PROZ","8858","66901","Proz"
"PRPF18","8559","67229","Prpf18"
"PRPF19","27339","28000","Prpf19"
"PRPF3","9129","70767","Prpf3"
"PRPF31","26121","68988","Prpf31"
"PRPF38A","84950","230596","Prpf38a"
"PRPF38B","55119","66921","Prpf38b"
"PRPF39","55015","328110","Prpf39"
"PRPF4","9128","70052","Prpf4"
"PRPF40A","55660","56194","Prpf40a"
"PRPF40B","25766","54614","Prpf40b"
"PRPF4B","8899","19134","Prpf4b"
"PRPF6","24148","68879","Prpf6"
"PRPF8","10594","192159","Prpf8"
"PRPH","5630","19132","Prph"
"PRPH2","5961","19133","Prph2"
"PRPS1","5631","19139","Prps1"
"PRPS1","5631","328099","Prps1l3"
"PRPS1L1","221823","75456","Prps1l1"
"PRPS2","5634","110639","Prps2"
"PRPSAP1","5635","67763","Prpsap1"
"PRPSAP2","5636","212627","Prpsap2"
"PRR11","55771","270906","Prr11"
"PRR12","57479","233210","Prr12"
"PRR14","78994","233895","Prr14"
"PRR14L","253143","215476","Prr14l"
"PRR15","222171","78004","Prr15"
"PRR15L","79170","217138","Prr15l"
"PRR16","51334","71373","Prr16"
"PRR18","285800","320111","Prr18"
"PRR19","284338","623131","Prr19"
"PRR22","163154","100504446","Prr22"
"PRR27","401137","73779","Prr27"
"PRR29","92340","75573","Prr29"
"PRR3","80742","75210","Prr3"
"PRR30","339779","76627","Prr30"
"PRR32","100130613","68800","Prr32"
"PRR35","146325","100034748","A930017K11Rik"
"PRR36","80164","73072","Prr36"
"PRR5","55615","109270","Prr5"
"PRR5L","79899","72446","Prr5l"
"PRR7","80758","432763","Prr7"
"PRR9","574414","109314","Prr9"
"PRRC1","133619","73137","Prrc1"
"PRRC2A","7916","53761","Prrc2a"
"PRRC2B","84726","227723","Prrc2b"
"PRRC2C","23215","226562","Prrc2c"
"PRRG1","5638","546336","Prrg1"
"PRRG2","5639","65116","Prrg2"
"PRRG3","79057","208748","Prrg3"
"PRRG4","79056","228413","Prrg4"
"PRRT1B","642515","433415","Gm13420"
"PRRT2","112476","69017","Prrt2"
"PRRT3","285368","210673","Prrt3"
"PRRT4","401399","101359","Prrt4"
"PRRX1","5396","18933","Prrx1"
"PRRX2","51450","20204","Prrx2"
"PRSS1","5644","114228","Prss1"
"PRSS12","8492","19142","Prss12"
"PRSS16","10279","54373","Prss16"
"PRSS2","5645","22072","Prss2"
"PRSS21","10942","57256","Prss21"
"PRSS22","64063","70835","Prss22"
"PRSS23","11098","76453","Prss23"
"PRSS27","83886","213171","Prss27"
"PRSS3","5646","22073","Prss3"
"PRSS33","260429","353130","Prss33"
"PRSS35","167681","244954","Prss35"
"PRSS36","146547","77613","Prss36"
"PRSS37","136242","67690","Prss37"
"PRSS38","339501","216797","Prss38"
"PRSS41","360226","71003","Prss41"
"PRSS42P","339906","235628","Prss42"
"PRSS45P","377047","260408","Prss45"
"PRSS46P","100287362","74306","Prss46"
"PRSS48","345062","368202","Prss48"
"PRSS50","29122","235631","Prss50"
"PRSS53","339105","330657","Prss53"
"PRSS54","221191","70993","Prss54"
"PRSS55","203074","71037","Prss55"
"PRSS56","646960","69453","Prss56"
"PRSS57","400668","73106","Prss57"
"PRSS58","136541","232717","Prss58"
"PRSS8","5652","76560","Prss8"
"PRTG","283659","235472","Prtg"
"PRTN3","5657","19152","Prtn3"
"PRUNE1","58497","229589","Prune1"
"PRUNE2","158471","353211","Prune2"
"PRX","57716","19153","Prx"
"PRXL2A","84293","70564","Prxl2a"
"PRXL2B","127281","66469","Prxl2b"
"PRXL2C","195827","66129","Prxl2c"
"PSAP","5660","19156","Psap"
"PSAPL1","768239","76943","Psapl1"
"PSAT1","29968","107272","Psat1"
"PSCA","8000","72373","Psca"
"PSD","5662","73728","Psd"
"PSD2","84249","74002","Psd2"
"PSD3","23362","234353","Psd3"
"PSD4","23550","215632","Psd4"
"PSEN1","5663","19164","Psen1"
"PSEN2","5664","19165","Psen2"
"PSENEN","55851","66340","Psenen"
"PSIP1","11168","101739","Psip1"
"PSKH1","5681","244631","Pskh1"
"PSMA1","5682","26440","Psma1"
"PSMA2","5683","19166","Psma2"
"PSMA3","5684","19167","Psma3"
"PSMA4","5685","26441","Psma4"
"PSMA5","5686","26442","Psma5"
"PSMA6","5687","26443","Psma6"
"PSMA7","5688","26444","Psma7"
"PSMA8","143471","73677","Psma8"
"PSMB1","5689","19170","Psmb1"
"PSMB10","5699","19171","Psmb10"
"PSMB11","122706","73902","Psmb11"
"PSMB2","5690","26445","Psmb2"
"PSMB3","5691","26446","Psmb3"
"PSMB4","5692","19172","Psmb4"
"PSMB5","5693","19173","Psmb5"
"PSMB6","5694","19175","Psmb6"
"PSMB7","5695","19177","Psmb7"
"PSMB8","5696","16913","Psmb8"
"PSMB9","5698","16912","Psmb9"
"PSMC1","5700","19179","Psmc1"
"PSMC2","5701","19181","Psmc2"
"PSMC3","5702","19182","Psmc3"
"PSMC3IP","29893","19183","Psmc3ip"
"PSMC4","5704","23996","Psmc4"
"PSMC5","5705","19184","Psmc5"
"PSMC6","5706","67089","Psmc6"
"PSMD1","5707","70247","Psmd1"
"PSMD10","5716","53380","Psmd10"
"PSMD11","5717","69077","Psmd11"
"PSMD12","5718","66997","Psmd12"
"PSMD13","5719","23997","Psmd13"
"PSMD14","10213","59029","Psmd14"
"PSMD2","5708","21762","Psmd2"
"PSMD3","5709","22123","Psmd3"
"PSMD4","5710","19185","Psmd4"
"PSMD5","5711","66998","Psmd5"
"PSMD6","9861","66413","Psmd6"
"PSMD7","5713","17463","Psmd7"
"PSMD8","5714","57296","Psmd8"
"PSMD9","5715","67151","Psmd9"
"PSME1","5720","19186","Psme1"
"PSME2","5721","19188","Psme2"
"PSME2","5721","621823","Psme2b"
"PSME3","10197","19192","Psme3"
"PSME3IP1","80011","102122","Psme3ip1"
"PSME4","23198","103554","Psme4"
"PSMF1","9491","228769","Psmf1"
"PSMG1","8624","56088","Psmg1"
"PSMG2","56984","107047","Psmg2"
"PSMG3","84262","66506","Psmg3"
"PSMG4","389362","69666","Psmg4"
"PSORS1C2","170680","57390","Psors1c2"
"PSPC1","55269","66645","Pspc1"
"PSPH","5723","100678","Psph"
"PSPN","5623","19197","Pspn"
"PSRC1","84722","56742","Psrc1"
"PSTK","118672","214580","Pstk"
"PSTPIP1","9051","19200","Pstpip1"
"PSTPIP2","9050","19201","Pstpip2"
"PTAFR","5724","19204","Ptafr"
"PTAR1","375743","72351","Ptar1"
"PTBP1","5725","19205","Ptbp1"
"PTBP2","58155","56195","Ptbp2"
"PTBP3","9991","230257","Ptbp3"
"PTCD2","79810","68927","Ptcd2"
"PTCD3","55037","69956","Ptcd3"
"PTCH1","5727","19206","Ptch1"
"PTCH2","8643","19207","Ptch2"
"PTCHD1","139411","211612","Ptchd1"
"PTCHD3","374308","74675","Ptchd3"
"PTCHD4","442213","627626","Ptchd4"
"PTCRA","171558","19208","Ptcra"
